time,vehicle_id,is_fake,lane,position
0,fake_intersection_1_1_S_0_454272,True,road_0_1_0_0,629.12
0,fake_intersection_1_1_S_0_454273,True,road_0_1_0_0,630.12
0,fake_intersection_1_1_S_1_454274,True,road_0_1_0_1,629.12
0,fake_intersection_1_1_S_1_454275,True,road_0_1_0_1,630.12
0,fake_intersection_2_1_S_0_454288,True,road_1_1_0_0,618.24
0,fake_intersection_2_1_S_0_454289,True,road_1_1_0_0,619.24
0,fake_intersection_2_1_S_1_454290,True,road_1_1_0_1,618.24
0,fake_intersection_2_1_S_1_454291,True,road_1_1_0_1,619.24
0,fake_intersection_1_2_W_0_454276,True,road_1_1_1_0,458.24
0,fake_intersection_1_2_W_0_454277,True,road_1_1_1_0,459.24
0,fake_intersection_1_2_W_1_454278,True,road_1_1_1_1,458.24
0,fake_intersection_1_2_W_1_454279,True,road_1_1_1_1,459.24
0,fake_intersection_1_3_E_0_454280,True,road_1_4_3_0,458.24
0,fake_intersection_1_3_E_0_454281,True,road_1_4_3_0,459.24
0,fake_intersection_1_3_E_1_454282,True,road_1_4_3_1,458.24
0,fake_intersection_1_3_E_1_454283,True,road_1_4_3_1,459.24
0,fake_intersection_3_1_S_0_454304,True,road_2_1_0_0,618.24
0,fake_intersection_3_1_S_0_454305,True,road_2_1_0_0,619.24
0,fake_intersection_3_1_S_1_454306,True,road_2_1_0_1,618.24
0,fake_intersection_3_1_S_1_454307,True,road_2_1_0_1,619.24
0,fake_intersection_2_2_W_0_454292,True,road_2_1_1_0,458.24
0,fake_intersection_2_2_W_0_454293,True,road_2_1_1_0,459.24
0,fake_intersection_2_2_W_1_454294,True,road_2_1_1_1,458.24
0,fake_intersection_2_2_W_1_454295,True,road_2_1_1_1,459.24
0,fake_intersection_3_4_S_0_454316,True,road_2_4_0_0,618.24
0,fake_intersection_3_4_S_0_454317,True,road_2_4_0_0,619.24
0,fake_intersection_3_4_S_1_454318,True,road_2_4_0_1,618.24
0,fake_intersection_3_4_S_1_454319,True,road_2_4_0_1,619.24
0,fake_intersection_1_4_N_0_454284,True,road_2_4_2_0,618.24
0,fake_intersection_1_4_N_0_454285,True,road_2_4_2_0,619.24
0,fake_intersection_1_4_N_1_454286,True,road_2_4_2_1,618.24
0,fake_intersection_1_4_N_1_454287,True,road_2_4_2_1,619.24
0,fake_intersection_2_3_E_0_454296,True,road_2_4_3_0,458.24
0,fake_intersection_2_3_E_0_454297,True,road_2_4_3_0,459.24
0,fake_intersection_2_3_E_1_454298,True,road_2_4_3_1,458.24
0,fake_intersection_2_3_E_1_454299,True,road_2_4_3_1,459.24
0,fake_intersection_3_2_E_0_454308,True,road_3_3_3_0,458.24
0,fake_intersection_3_2_E_0_454309,True,road_3_3_3_0,459.24
0,fake_intersection_3_2_E_1_454310,True,road_3_3_3_1,458.24
0,fake_intersection_3_2_E_1_454311,True,road_3_3_3_1,459.24
0,fake_intersection_4_4_S_0_454332,True,road_3_4_0_0,618.24
0,fake_intersection_4_4_S_0_454333,True,road_3_4_0_0,619.24
0,fake_intersection_4_4_S_1_454334,True,road_3_4_0_1,618.24
0,fake_intersection_4_4_S_1_454335,True,road_3_4_0_1,619.24
0,fake_intersection_2_4_N_0_454300,True,road_3_4_2_0,618.24
0,fake_intersection_2_4_N_0_454301,True,road_3_4_2_0,619.24
0,fake_intersection_2_4_N_1_454302,True,road_3_4_2_1,618.24
0,fake_intersection_2_4_N_1_454303,True,road_3_4_2_1,619.24
0,fake_intersection_3_3_E_0_454312,True,road_3_4_3_0,458.24
0,fake_intersection_3_3_E_0_454313,True,road_3_4_3_0,459.24
0,fake_intersection_3_3_E_1_454314,True,road_3_4_3_1,458.24
0,fake_intersection_3_3_E_1_454315,True,road_3_4_3_1,459.24
0,fake_intersection_4_2_W_0_454324,True,road_4_1_1_0,458.24
0,fake_intersection_4_2_W_0_454325,True,road_4_1_1_0,459.24
0,fake_intersection_4_2_W_1_454326,True,road_4_1_1_1,458.24
0,fake_intersection_4_2_W_1_454327,True,road_4_1_1_1,459.24
0,fake_intersection_4_3_W_0_454328,True,road_4_2_1_0,458.24
0,fake_intersection_4_3_W_0_454329,True,road_4_2_1_0,459.24
0,fake_intersection_4_3_W_1_454330,True,road_4_2_1_1,458.24
0,fake_intersection_4_3_W_1_454331,True,road_4_2_1_1,459.24
0,fake_intersection_4_1_N_0_454320,True,road_5_1_2_0,629.12
0,fake_intersection_4_1_N_0_454321,True,road_5_1_2_0,630.12
0,fake_intersection_4_1_N_1_454322,True,road_5_1_2_1,629.12
0,fake_intersection_4_1_N_1_454323,True,road_5_1_2_1,630.12
1,1,False,road_0_1_0_1,5.1
1,3,False,road_0_2_0_0,5.1
1,7,False,road_0_4_0_1,5.1
1,5,False,road_1_0_1_1,5.1
1,6,False,road_1_5_3_1,5.1
1,0,False,road_4_0_1_1,5.1
1,4,False,road_5_2_2_1,5.1
1,8,False,road_5_3_2_0,5.1
1,2,False,road_5_4_2_1,5.1
2,1,False,road_0_1_0_1,14.302059323556453
2,3,False,road_0_2_0_0,15.884380363375625
2,7,False,road_0_4_0_1,14.732660980425813
2,5,False,road_1_0_1_1,13.037040911606363
2,6,False,road_1_5_3_1,16.32053048387683
2,0,False,road_4_0_1_1,16.524631110316513
2,4,False,road_5_2_2_1,16.072166990352414
2,8,False,road_5_3_2_0,15.295426915973291
2,2,False,road_5_4_2_1,15.479594619690678
3,1,False,road_0_1_0_1,24.64531762899218
3,3,False,road_0_2_0_0,26.819478199175983
3,7,False,road_0_4_0_1,23.317323135786765
3,5,False,road_1_0_1_1,21.32720250925671
3,6,False,road_1_5_3_1,27.353002822479255
3,0,False,road_4_0_1_1,28.177062502397966
3,4,False,road_5_2_2_1,26.685011370882563
3,8,False,road_5_3_2_0,25.005689309264262
3,2,False,road_5_4_2_1,26.320954183493285
4,1,False,road_0_1_0_1,34.81861220076227
4,3,False,road_0_2_0_0,37.70633677923324
4,7,False,road_0_4_0_1,32.34781465065956
4,5,False,road_1_0_1_1,29.928039896229762
4,6,False,road_1_5_3_1,38.96098962623303
4,0,False,road_4_0_1_1,38.689208805938435
4,4,False,road_5_2_2_1,37.86465177024787
4,8,False,road_5_3_2_0,34.89807774920256
4,2,False,road_5_4_2_1,36.627013603417915
5,1,False,road_0_1_0_1,44.8548284960695
5,3,False,road_0_2_0_0,49.68615012389879
5,9,False,road_0_4_0_1,5.1
5,7,False,road_0_4_0_1,41.68570466955114
5,5,False,road_1_0_1_1,38.466924150999034
5,6,False,road_1_5_3_1,50.15607323781312
5,0,False,road_4_0_1_1,49.28848510510157
5,4,False,road_5_2_2_1,49.285180175573906
5,8,False,road_5_3_2_0,44.22405973317886
5,2,False,road_5_4_2_1,47.3100786178224
6,1,False,road_0_1_0_1,54.04681689991481
6,3,False,road_0_2_0_0,61.172389117375616
6,9,False,road_0_4_0_1,14.575504349782145
6,7,False,road_0_4_0_1,50.44274510222506
6,5,False,road_1_0_1_1,47.567445644507366
6,6,False,road_1_5_3_1,61.11206088150158
6,0,False,road_4_0_1_1,59.99530138035025
6,4,False,road_5_2_2_1,59.953229836344676
6,8,False,road_5_3_2_0,53.6356004082172
6,2,False,road_5_4_2_1,57.725342081893494
7,1,False,road_0_1_0_0,64.20509943258043
7,3,False,road_0_2_0_0,73.01654281540249
7,7,False,road_0_4_0_0,58.99472897898056
7,9,False,road_0_4_0_1,23.956366851143567
7,5,False,road_1_0_1_0,55.74348227856218
7,6,False,road_1_5_3_1,72.43166976257513
7,0,False,road_4_0_1_1,70.53719095784277
7,4,False,road_5_2_2_0,70.9999654762182
7,8,False,road_5_3_2_0,63.22301718324436
7,2,False,road_5_4_2_0,67.81627822950345
8,1,False,road_0_1_0_0,73.55656134951579
8,3,False,road_0_2_0_0,84.93457249225125
8,7,False,road_0_4_0_0,68.027540319294
8,9,False,road_0_4_0_1,32.76735599533659
8,5,False,road_1_0_1_0,64.36914688349783
8,6,False,road_1_5_3_1,83.21172499965277
8,0,False,road_4_0_1_1,81.94779857474268
8,4,False,road_5_2_2_0,81.73830168920117
8,8,False,road_5_3_2_0,72.46310822873934
8,2,False,road_5_4_2_0,77.99149221821295
8,10,False,road_5_4_2_1,5.1
9,1,False,road_0_1_0_0,83.46794589958498
9,3,False,road_0_2_0_0,96.79139293555245
9,7,False,road_0_4_0_0,77.24288493987949
9,9,False,road_0_4_0_1,41.40655820660298
9,11,False,road_0_4_0_2,5.1
9,5,False,road_1_0_1_0,72.4360246547281
9,6,False,road_1_5_3_1,94.8200020116233
9,0,False,road_4_0_1_1,92.9485981374953
9,4,False,road_5_2_2_0,92.92503290584193
9,8,False,road_5_3_2_0,81.98964752729688
9,2,False,road_5_4_2_0,88.26118613918595
9,10,False,road_5_4_2_1,16.39302637409218
10,1,False,road_0_1_0_0,92.65649101972618
10,3,False,road_0_2_0_0,107.72355286823728
10,7,False,road_0_4_0_0,86.21085520127264
10,9,False,road_0_4_0_1,50.5026542736218
10,11,False,road_0_4_0_2,15.665703274747385
10,5,False,road_1_0_1_0,81.4993296479737
10,6,False,road_1_5_3_0,105.545269213826
10,0,False,road_4_0_1_0,104.17000681396163
10,4,False,road_5_2_2_0,103.09723425324292
10,8,False,road_5_3_2_0,91.2443637628506
10,2,False,road_5_4_2_0,98.756188388211
10,10,False,road_5_4_2_1,27.86643078275555
10,1,False,road_0_1_0_0,92.65649101972618
10,fake_intersection_1_1_S_0_454336,True,road_0_1_0_0,629.12
10,fake_intersection_1_1_S_0_454337,True,road_0_1_0_0,630.12
10,fake_intersection_1_1_S_1_454338,True,road_0_1_0_1,629.12
10,fake_intersection_1_1_S_1_454339,True,road_0_1_0_1,630.12
10,3,False,road_0_2_0_0,107.72355286823728
10,7,False,road_0_4_0_0,86.21085520127264
10,9,False,road_0_4_0_1,50.5026542736218
10,11,False,road_0_4_0_2,15.665703274747385
10,5,False,road_1_0_1_0,81.4993296479737
10,fake_intersection_2_1_S_0_454352,True,road_1_1_0_0,618.24
10,fake_intersection_2_1_S_0_454353,True,road_1_1_0_0,619.24
10,fake_intersection_2_1_S_1_454354,True,road_1_1_0_1,618.24
10,fake_intersection_2_1_S_1_454355,True,road_1_1_0_1,619.24
10,fake_intersection_1_2_W_0_454340,True,road_1_1_1_0,458.24
10,fake_intersection_1_2_W_0_454341,True,road_1_1_1_0,459.24
10,fake_intersection_1_2_W_1_454342,True,road_1_1_1_1,458.24
10,fake_intersection_1_2_W_1_454343,True,road_1_1_1_1,459.24
10,fake_intersection_1_3_E_0_454344,True,road_1_4_3_0,458.24
10,fake_intersection_1_3_E_0_454345,True,road_1_4_3_0,459.24
10,fake_intersection_1_3_E_1_454346,True,road_1_4_3_1,458.24
10,fake_intersection_1_3_E_1_454347,True,road_1_4_3_1,459.24
10,6,False,road_1_5_3_0,105.545269213826
10,fake_intersection_3_1_S_0_454368,True,road_2_1_0_0,618.24
10,fake_intersection_3_1_S_0_454369,True,road_2_1_0_0,619.24
10,fake_intersection_3_1_S_1_454370,True,road_2_1_0_1,618.24
10,fake_intersection_3_1_S_1_454371,True,road_2_1_0_1,619.24
10,fake_intersection_2_2_W_0_454356,True,road_2_1_1_0,458.24
10,fake_intersection_2_2_W_0_454357,True,road_2_1_1_0,459.24
10,fake_intersection_2_2_W_1_454358,True,road_2_1_1_1,458.24
10,fake_intersection_2_2_W_1_454359,True,road_2_1_1_1,459.24
10,fake_intersection_3_4_S_0_454380,True,road_2_4_0_0,618.24
10,fake_intersection_3_4_S_0_454381,True,road_2_4_0_0,619.24
10,fake_intersection_3_4_S_1_454382,True,road_2_4_0_1,618.24
10,fake_intersection_3_4_S_1_454383,True,road_2_4_0_1,619.24
10,fake_intersection_1_4_N_0_454348,True,road_2_4_2_0,618.24
10,fake_intersection_1_4_N_0_454349,True,road_2_4_2_0,619.24
10,fake_intersection_1_4_N_1_454350,True,road_2_4_2_1,618.24
10,fake_intersection_1_4_N_1_454351,True,road_2_4_2_1,619.24
10,fake_intersection_2_3_E_0_454360,True,road_2_4_3_0,458.24
10,fake_intersection_2_3_E_0_454361,True,road_2_4_3_0,459.24
10,fake_intersection_2_3_E_1_454362,True,road_2_4_3_1,458.24
10,fake_intersection_2_3_E_1_454363,True,road_2_4_3_1,459.24
10,fake_intersection_3_2_E_0_454372,True,road_3_3_3_0,458.24
10,fake_intersection_3_2_E_0_454373,True,road_3_3_3_0,459.24
10,fake_intersection_3_2_E_1_454374,True,road_3_3_3_1,458.24
10,fake_intersection_3_2_E_1_454375,True,road_3_3_3_1,459.24
10,fake_intersection_4_4_S_0_454396,True,road_3_4_0_0,618.24
10,fake_intersection_4_4_S_0_454397,True,road_3_4_0_0,619.24
10,fake_intersection_4_4_S_1_454398,True,road_3_4_0_1,618.24
10,fake_intersection_4_4_S_1_454399,True,road_3_4_0_1,619.24
10,fake_intersection_2_4_N_0_454364,True,road_3_4_2_0,618.24
10,fake_intersection_2_4_N_0_454365,True,road_3_4_2_0,619.24
10,fake_intersection_2_4_N_1_454366,True,road_3_4_2_1,618.24
10,fake_intersection_2_4_N_1_454367,True,road_3_4_2_1,619.24
10,fake_intersection_3_3_E_0_454376,True,road_3_4_3_0,458.24
10,fake_intersection_3_3_E_0_454377,True,road_3_4_3_0,459.24
10,fake_intersection_3_3_E_1_454378,True,road_3_4_3_1,458.24
10,fake_intersection_3_3_E_1_454379,True,road_3_4_3_1,459.24
10,0,False,road_4_0_1_0,104.17000681396163
10,fake_intersection_4_2_W_0_454388,True,road_4_1_1_0,458.24
10,fake_intersection_4_2_W_0_454389,True,road_4_1_1_0,459.24
10,fake_intersection_4_2_W_1_454390,True,road_4_1_1_1,458.24
10,fake_intersection_4_2_W_1_454391,True,road_4_1_1_1,459.24
10,fake_intersection_4_3_W_0_454392,True,road_4_2_1_0,458.24
10,fake_intersection_4_3_W_0_454393,True,road_4_2_1_0,459.24
10,fake_intersection_4_3_W_1_454394,True,road_4_2_1_1,458.24
10,fake_intersection_4_3_W_1_454395,True,road_4_2_1_1,459.24
10,fake_intersection_4_1_N_0_454384,True,road_5_1_2_0,629.12
10,fake_intersection_4_1_N_0_454385,True,road_5_1_2_0,630.12
10,fake_intersection_4_1_N_1_454386,True,road_5_1_2_1,629.12
10,fake_intersection_4_1_N_1_454387,True,road_5_1_2_1,630.12
10,4,False,road_5_2_2_0,103.09723425324292
10,8,False,road_5_3_2_0,91.2443637628506
10,2,False,road_5_4_2_0,98.756188388211
10,10,False,road_5_4_2_1,27.86643078275555
11,1,False,road_0_1_0_0,102.05646854787331
11,12,False,road_0_1_0_1,5.1
11,3,False,road_0_2_0_0,119.21027530194935
11,7,False,road_0_4_0_0,95.34719258198552
11,9,False,road_0_4_0_1,59.423611784544846
11,11,False,road_0_4_0_2,26.944774338547198
11,5,False,road_1_0_1_0,90.13618031203131
11,6,False,road_1_5_3_0,116.52331791320358
11,0,False,road_4_0_1_0,115.03627475335635
11,4,False,road_5_2_2_0,113.33485134417276
11,8,False,road_5_3_2_0,101.02088601047504
11,2,False,road_5_4_2_0,108.89521151575964
11,10,False,road_5_4_2_1,39.22464114538724
12,1,False,road_0_1_0_0,111.28182169850807
12,12,False,road_0_1_0_1,15.833889103838747
12,3,False,road_0_2_0_0,130.80961090397366
12,9,False,road_0_4_0_0,67.78137153907223
12,7,False,road_0_4_0_0,104.77142085657124
12,11,False,road_0_4_0_2,37.703174813171
