time,vehicle_id,is_fake,lane,position
0,fake_intersection_1_1_S_1_3,True,road_0_1_0_1,629.12
0,fake_intersection_1_1_S_1_4,True,road_0_1_0_1,630.12
0,fake_intersection_1_1_S_1_5,True,road_0_1_0_1,631.12
0,fake_intersection_1_2_S_1_9,True,road_0_2_0_1,629.12
0,fake_intersection_1_2_S_1_10,True,road_0_2_0_1,630.12
0,fake_intersection_1_2_S_1_11,True,road_0_2_0_1,631.12
0,fake_intersection_1_3_S_1_15,True,road_0_3_0_1,629.12
0,fake_intersection_1_3_S_1_16,True,road_0_3_0_1,630.12
0,fake_intersection_1_3_S_1_17,True,road_0_3_0_1,631.12
0,fake_intersection_1_4_S_1_21,True,road_0_4_0_1,629.12
0,fake_intersection_1_4_S_1_22,True,road_0_4_0_1,630.12
0,fake_intersection_1_4_S_1_23,True,road_0_4_0_1,631.12
0,fake_intersection_2_1_S_1_27,True,road_1_1_0_1,618.24
0,fake_intersection_2_1_S_1_28,True,road_1_1_0_1,619.24
0,fake_intersection_2_1_S_1_29,True,road_1_1_0_1,620.24
0,fake_intersection_2_2_S_1_33,True,road_1_2_0_1,618.24
0,fake_intersection_2_2_S_1_34,True,road_1_2_0_1,619.24
0,fake_intersection_2_2_S_1_35,True,road_1_2_0_1,620.24
0,fake_intersection_2_3_S_1_39,True,road_1_3_0_1,618.24
0,fake_intersection_2_3_S_1_40,True,road_1_3_0_1,619.24
0,fake_intersection_2_3_S_1_41,True,road_1_3_0_1,620.24
0,fake_intersection_2_4_S_1_45,True,road_1_4_0_1,618.24
0,fake_intersection_2_4_S_1_46,True,road_1_4_0_1,619.24
0,fake_intersection_2_4_S_1_47,True,road_1_4_0_1,620.24
0,fake_intersection_3_1_S_1_51,True,road_2_1_0_1,618.24
0,fake_intersection_3_1_S_1_52,True,road_2_1_0_1,619.24
0,fake_intersection_3_1_S_1_53,True,road_2_1_0_1,620.24
0,fake_intersection_1_1_N_1_0,True,road_2_1_2_1,618.24
0,fake_intersection_1_1_N_1_1,True,road_2_1_2_1,619.24
0,fake_intersection_1_1_N_1_2,True,road_2_1_2_1,620.24
0,fake_intersection_3_2_S_1_57,True,road_2_2_0_1,618.24
0,fake_intersection_3_2_S_1_58,True,road_2_2_0_1,619.24
0,fake_intersection_3_2_S_1_59,True,road_2_2_0_1,620.24
0,fake_intersection_1_2_N_1_6,True,road_2_2_2_1,618.24
0,fake_intersection_1_2_N_1_7,True,road_2_2_2_1,619.24
0,fake_intersection_1_2_N_1_8,True,road_2_2_2_1,620.24
0,fake_intersection_3_3_S_1_63,True,road_2_3_0_1,618.24
0,fake_intersection_3_3_S_1_64,True,road_2_3_0_1,619.24
0,fake_intersection_3_3_S_1_65,True,road_2_3_0_1,620.24
0,fake_intersection_1_3_N_1_12,True,road_2_3_2_1,618.24
0,fake_intersection_1_3_N_1_13,True,road_2_3_2_1,619.24
0,fake_intersection_1_3_N_1_14,True,road_2_3_2_1,620.24
0,fake_intersection_3_4_S_1_69,True,road_2_4_0_1,618.24
0,fake_intersection_3_4_S_1_70,True,road_2_4_0_1,619.24
